src_ip,des_ip,src_port,dest_port,tcp_flag,protocol,tls_version,dns_query_type,http_method,icmp_type_code,as_path,ttl_hop,start_time,end_time,packs_count,bytes_count,label
65.144.118.253,126.220.239.85,27941,50807,RST,TCP,TLS 1.2,AAAA,POST,Echo Request,17341 56801,178,2025-04-26 19:45:26.129755,2025-04-26 20:13:32.129755,883,9978,0
99.129.80.240,112.247.120.112,13922,22626,URG,UDP,TLS 1.2,TXT,HEAD,Echo Reply,18869 32122,191,2025-04-26 19:13:07.129755,2025-04-26 19:49:57.144905,342,2682,0
147.141.186.220,62.139.94.155,5790,56346,ACK,ICMP,TLS 1.1,TXT,GET,Echo Reply,2527 25439,153,2025-04-26 19:33:48.129755,2025-04-26 19:38:47.144905,562,6041,0
134.50.83.82,26.204.11.76,4552,33509,URG,TCP,TLS 1.2,CNAME,HEAD,Echo Request,57626 16657,175,2025-04-26 19:17:12.129755,2025-04-26 19:37:37.144905,64,8505,0
88.131.125.235,123.30.155.36,45188,3822,RST,UDP,TLS 1.3,MX,POST,Destination Unreachable,48224 53195,199,2025-04-26 19:37:04.129755,2025-04-26 20:31:57.129755,671,2864,0
218.82.238.58,199.58.34.41,38424,1304,URG,TCP,TLS 1.1,CNAME,DELETE,Echo Request,49585 1021,70,2025-04-26 19:30:44.129755,2025-04-26 19:38:28.144905,72,9503,0
22.168.118.85,121.85.163.157,26600,3745,ACK,UDP,TLS 1.1,TXT,PUT,Echo Reply,7018 2023,184,2025-04-26 18:57:03.129755,2025-04-26 19:48:28.144905,303,3299,0
203.71.19.215,66.117.142.232,19435,44845,FIN,UDP,TLS 1.1,AAAA,HEAD,Echo Reply,50109 62648,11,2025-04-26 19:45:09.129755,2025-04-26 19:49:04.144905,6021,38502,1
152.173.31.16,161.43.10.170,8080,80,FIN,UDP,TLS 1.0,A,PUT,Echo Request,33130 43537,54,2025-04-26 19:54:21.129755,2025-04-26 20:24:49.129755,678,7437,1
23.77.244.89,35.129.232.133,15412,57448,FIN,UDP,TLS 1.3,MX,POST,Echo Request,64629 59598,6,2025-04-26 19:29:30.129755,2025-04-26 20:23:52.129755,871,7603,0
183.223.170.189,74.146.228.78,51987,52474,RST,TCP,TLS 1.2,MX,HEAD,Destination Unreachable,61568 9142,72,2025-04-26 19:30:28.129755,2025-04-26 19:49:57.129755,210,8632,0
92.209.250.237,246.127.61.185,28333,56694,RST,TCP,TLS 1.1,MX,POST,Destination Unreachable,56048 22616,197,2025-04-26 19:30:37.129755,2025-04-26 20:09:37.129755,737,980,0
125.103.21.103,81.144.79.229,61544,16890,FIN,ICMP,TLS 1.3,A,HEAD,Echo Reply,17900 24403,121,2025-04-26 19:26:22.129755,2025-04-26 19:26:31.144905,278,6682,0
158.5.204.248,51.184.226.165,47268,62232,ACK,UDP,TLS 1.0,CNAME,HEAD,Echo Reply,64696 32089,31,2025-04-26 19:45:37.129755,2025-04-26 20:43:57.129755,575,6544,0
48.61.223.22,121.64.5.4,52994,31757,URG,ICMP,TLS 1.0,CNAME,POST,Destination Unreachable,23301 32479,192,2025-04-26 19:37:24.129755,2025-04-26 20:06:04.129755,5047,21784,1
19.45.188.30,132.226.119.105,37080,39068,SYN,ICMP,TLS 1.1,AAAA,HEAD,Destination Unreachable,21451 61769,184,2025-04-26 19:11:00.129755,2025-04-26 19:26:31.129755,460,4902,0
81.138.246.30,175.187.81.108,51002,9522,SYN,TCP,TLS 1.0,MX,POST,Echo Request,20276 40612,186,2025-04-26 19:32:35.129755,2025-04-26 19:46:26.144905,460,1894,0
80.209.200.178,209.2.176.10,53399,9683,PSH,ICMP,TLS 1.2,TXT,DELETE,Destination Unreachable,3554 777,167,2025-04-26 19:37:34.129755,2025-04-26 20:25:31.129755,495,9917,0
68.58.69.148,71.252.106.101,13453,31158,SYN,TCP,TLS 1.1,MX,DELETE,Echo Request,21714 13594,220,2025-04-26 19:19:52.129755,2025-04-26 19:27:56.144905,241,3597,1
111.207.218.63,10.251.238.227,37561,57914,ACK,ICMP,TLS 1.3,TXT,DELETE,Echo Request,54838 64320,178,2025-04-26 19:22:21.129755,2025-04-26 19:43:16.144905,501,9650,0
11.2.53.2,139.49.160.233,60114,13361,RST,TCP,TLS 1.1,A,POST,Destination Unreachable,3292 35931,205,2025-04-26 19:48:33.129755,2025-04-26 20:33:33.129755,128,6019,0
188.186.146.39,128.193.132.232,8431,47265,PSH,UDP,TLS 1.0,AAAA,HEAD,Echo Request,26574 9344,130,2025-04-26 18:58:16.129755,2025-04-26 18:58:16.144905,684,621,0
113.110.36.184,180.174.19.12,52552,14011,PSH,TCP,TLS 1.2,TXT,GET,Destination Unreachable,15661 23638,114,2025-04-26 19:34:36.129755,2025-04-26 20:25:28.129755,188,8651,0
55.145.14.52,33.59.233.17,53696,13817,PSH,UDP,TLS 1.1,CNAME,HEAD,Echo Reply,26708 25583,146,2025-04-26 19:15:14.129755,2025-04-26 19:45:18.129755,876,747,0
200.154.130.150,83.20.251.71,8139,15300,ACK,UDP,TLS 1.3,MX,HEAD,Destination Unreachable,56097 45704,116,2025-04-26 19:37:20.129755,2025-04-26 19:46:26.129755,283,9191,0
255.120.77.232,126.136.78.37,41261,55007,FIN,TCP,TLS 1.2,CNAME,DELETE,Echo Reply,59499 47885,178,2025-04-26 19:47:46.129755,2025-04-26 20:01:28.129755,150,2679,0
36.168.79.243,236.166.62.124,22,21949,RST,UDP,TLS 1.2,A,POST,Echo Reply,60545 51342,134,2025-04-26 19:23:01.129755,2025-04-26 20:19:34.129755,5923,93123,1
243.31.177.210,217.23.80.54,62433,8843,PSH,TCP,TLS 1.1,A,POST,Destination Unreachable,33983 57351,171,2025-04-26 19:16:58.129755,2025-04-26 20:08:03.129755,774,2518,0
224.162.233.1,68.131.218.107,19863,50404,PSH,UDP,TLS 1.3,TXT,POST,Destination Unreachable,4682 32292,250,2025-04-26 19:22:15.129755,2025-04-26 19:45:27.129755,958,6111,0
193.150.88.246,247.242.225.196,29685,26334,PSH,ICMP,TLS 1.2,AAAA,HEAD,Echo Request,11590 58673,135,2025-04-26 19:25:13.129755,2025-04-26 19:38:26.144905,314,6122,0
193.68.150.108,208.122.123.19,20923,50316,PSH,ICMP,TLS 1.2,MX,POST,Echo Reply,53938 15354,14,2025-04-26 19:39:20.129755,2025-04-26 20:10:46.129755,142,4678,0
175.6.93.105,86.253.38.71,39539,61383,ACK,TCP,TLS 1.1,TXT,POST,Destination Unreachable,64326 53143,166,2025-04-26 19:10:33.129755,2025-04-26 20:03:03.129755,704,6734,0
247.171.214.246,87.192.132.40,18597,30202,PSH,TCP,TLS 1.0,A,POST,Echo Reply,32029 36345,233,2025-04-26 19:17:43.129755,2025-04-26 20:05:55.129755,997,1359,0
128.49.74.176,65.252.152.103,22,8080,FIN,TCP,TLS 1.3,AAAA,PUT,Echo Request,7190 40860,147,2025-04-26 18:57:50.129755,2025-04-26 19:49:05.144905,582,41653,1
90.197.114.14,173.190.125.147,80,22,ACK,UDP,TLS 1.0,MX,PUT,Destination Unreachable,56555 38460,4,2025-04-26 18:58:01.129755,2025-04-26 19:33:24.144905,3363,93384,1
251.59.29.77,100.220.90.203,59944,43621,RST,ICMP,TLS 1.2,MX,HEAD,Destination Unreachable,58833 8568,232,2025-04-26 19:36:58.129755,2025-04-26 19:51:12.129755,939,3726,0
17.220.170.229,81.49.153.139,21771,13932,ACK,TCP,TLS 1.1,MX,PUT,Echo Request,19521 25587,50,2025-04-26 19:31:45.129755,2025-04-26 19:48:37.129755,628,8004,0
126.5.200.101,76.11.253.156,52623,23119,FIN,UDP,TLS 1.3,A,HEAD,Echo Reply,9306 49187,15,2025-04-26 19:00:49.129755,2025-04-26 19:49:55.144905,295,5369,0
83.189.85.95,12.12.253.226,29319,3389,FIN,ICMP,TLS 1.0,AAAA,HEAD,Echo Reply,7340 45964,231,2025-04-26 19:28:13.129755,2025-04-26 20:13:23.129755,845,78886,1
182.64.200.60,243.32.31.174,17365,45775,RST,ICMP,TLS 1.2,MX,DELETE,Echo Reply,50530 19590,139,2025-04-26 19:54:31.129755,2025-04-26 19:59:53.129755,142,3247,0
138.143.64.65,84.172.198.8,16215,8645,URG,ICMP,TLS 1.3,CNAME,PUT,Echo Reply,7180 27007,187,2025-04-26 19:03:25.129755,2025-04-26 19:06:46.144905,180,9699,0
128.80.132.11,124.102.173.146,40656,22,FIN,ICMP,TLS 1.1,A,DELETE,Echo Reply,11427 15406,39,2025-04-26 19:54:07.129755,2025-04-26 20:04:10.129755,804,4154,1
146.132.42.181,139.193.70.115,64753,443,SYN,UDP,TLS 1.2,TXT,POST,Destination Unreachable,50042 31077,185,2025-04-26 19:00:04.129755,2025-04-26 19:06:10.144905,256,7693,1
132.128.245.137,104.235.178.62,787,28991,ACK,TCP,TLS 1.1,A,PUT,Echo Request,55889 11358,222,2025-04-26 19:15:00.129755,2025-04-26 19:37:09.129755,711,7783,0
115.231.254.209,89.55.208.72,54436,52167,SYN,ICMP,TLS 1.2,A,POST,Destination Unreachable,32027 40659,85,2025-04-26 19:13:58.129755,2025-04-26 19:16:09.129755,290,7006,0
246.41.13.89,249.202.203.188,21974,33745,RST,UDP,TLS 1.0,A,HEAD,Echo Reply,25271 31700,157,2025-04-26 19:34:34.129755,2025-04-26 19:39:44.144905,142,9983,0
223.37.221.185,235.64.29.95,3389,80,URG,UDP,TLS 1.0,TXT,POST,Echo Request,42872 24807,145,2025-04-26 19:50:09.129755,2025-04-26 20:29:53.129755,720,18833,1
202.105.123.5,52.43.101.107,41587,54625,RST,TCP,TLS 1.0,AAAA,POST,Echo Reply,36362 14425,65,2025-04-26 19:36:21.129755,2025-04-26 19:40:09.129755,967,9939,0
171.143.77.3,193.198.12.12,40789,47611,PSH,ICMP,TLS 1.3,A,PUT,Echo Reply,9052 4924,12,2025-04-26 19:26:05.129755,2025-04-26 19:28:09.129755,770,5958,0
117.39.150.1,75.165.15.225,64796,6141,URG,UDP,TLS 1.2,AAAA,DELETE,Echo Request,49159 19891,30,2025-04-26 19:03:35.129755,2025-04-26 19:39:49.144905,750,7966,0
53.52.127.249,97.155.131.15,57223,27027,PSH,ICMP,TLS 1.1,TXT,DELETE,Echo Request,19307 43790,146,2025-04-26 19:31:33.129755,2025-04-26 19:52:27.144905,453,4506,0
195.136.181.108,14.225.173.19,43863,12549,RST,ICMP,TLS 1.2,CNAME,PUT,Echo Request,61057 49668,151,2025-04-26 19:37:40.129755,2025-04-26 19:40:05.129755,434,5926,0
173.77.169.211,182.33.5.190,12123,57116,SYN,UDP,TLS 1.2,A,POST,Echo Request,17450 27181,251,2025-04-26 19:30:14.129755,2025-04-26 19:58:09.129755,5336,22964,1
228.7.130.228,246.14.165.175,19868,61623,PSH,TCP,TLS 1.2,TXT,POST,Echo Request,21710 40803,98,2025-04-26 19:51:05.129755,2025-04-26 20:46:19.129755,412,6531,0
219.215.211.59,102.128.226.181,44398,29677,URG,ICMP,TLS 1.0,A,POST,Destination Unreachable,4505 34068,2,2025-04-26 19:45:42.129755,2025-04-26 19:55:40.129755,596,5547,0
216.56.125.198,191.19.52.161,3740,39799,SYN,UDP,TLS 1.0,CNAME,POST,Echo Reply,49821 15774,174,2025-04-26 19:30:26.129755,2025-04-26 19:50:18.144905,17,522,0
106.245.55.168,192.6.78.208,37838,24949,RST,TCP,TLS 1.0,CNAME,HEAD,Echo Reply,1687 43204,64,2025-04-26 19:38:45.129755,2025-04-26 19:39:59.129755,7959,76829,1
16.242.109.118,232.64.65.117,10870,35134,SYN,ICMP,TLS 1.3,TXT,POST,Echo Reply,28374 23903,10,2025-04-26 19:25:49.129755,2025-04-26 20:16:02.129755,9,507,0
4.88.156.168,84.121.53.53,31721,36857,URG,UDP,TLS 1.3,AAAA,HEAD,Echo Reply,49400 2581,26,2025-04-26 19:44:32.129755,2025-04-26 20:12:05.129755,255,680,0
81.66.162.25,104.105.217.56,5721,9318,ACK,ICMP,TLS 1.3,AAAA,GET,Echo Request,18954 20713,37,2025-04-26 18:56:22.129755,2025-04-26 19:11:45.144905,3836,78416,1
140.68.204.218,244.217.249.160,875,3389,RST,ICMP,TLS 1.2,TXT,POST,Destination Unreachable,19646 62279,114,2025-04-26 19:10:14.129755,2025-04-26 19:16:23.129755,2113,61524,1
3.175.108.59,73.210.137.171,42767,3995,FIN,TCP,TLS 1.3,AAAA,POST,Destination Unreachable,34885 46061,252,2025-04-26 19:52:48.129755,2025-04-26 20:48:32.129755,3934,42789,1
125.33.203.223,140.61.103.115,45061,47582,RST,UDP,TLS 1.0,AAAA,PUT,Echo Reply,61938 33498,143,2025-04-26 18:54:59.129755,2025-04-26 19:07:28.144905,544,1628,0
35.181.56.16,127.102.123.246,54600,22533,PSH,ICMP,TLS 1.3,AAAA,DELETE,Echo Request,2566 57644,73,2025-04-26 19:16:21.129755,2025-04-26 20:01:39.129755,191,9056,0
255.194.20.243,43.187.125.105,8080,12856,SYN,UDP,TLS 1.2,TXT,HEAD,Destination Unreachable,58536 36099,253,2025-04-26 19:11:19.129755,2025-04-26 19:39:40.144905,5831,4958,1
2.7.106.214,85.95.78.213,52808,22,FIN,TCP,TLS 1.1,TXT,POST,Echo Request,33042 9447,138,2025-04-26 19:44:31.129755,2025-04-26 20:40:46.129755,7592,7070,1
161.33.167.98,207.28.200.112,14946,40687,PSH,UDP,TLS 1.3,A,PUT,Destination Unreachable,39384 41869,232,2025-04-26 19:41:14.129755,2025-04-26 20:38:18.129755,722,3846,0
231.26.245.199,75.146.72.200,7362,27219,URG,UDP,TLS 1.0,CNAME,POST,Destination Unreachable,64125 27876,131,2025-04-26 19:12:40.129755,2025-04-26 19:26:22.144905,919,4096,0
210.161.104.22,154.117.127.159,5352,17929,FIN,UDP,TLS 1.1,MX,GET,Echo Reply,40666 33200,14,2025-04-26 19:53:32.129755,2025-04-26 20:19:43.129755,597,6211,0
21.21.84.92,3.169.21.63,38623,13716,URG,ICMP,TLS 1.3,A,HEAD,Echo Request,63602 60293,14,2025-04-26 18:56:20.129755,2025-04-26 19:10:52.144905,205,4872,0
24.67.54.29,121.146.117.113,35172,18182,FIN,UDP,TLS 1.2,MX,POST,Echo Request,62435 13862,159,2025-04-26 19:50:45.129755,2025-04-26 20:14:32.129755,2993,19261,1
248.105.10.42,198.3.186.229,11766,48718,SYN,TCP,TLS 1.1,MX,PUT,Destination Unreachable,28473 31178,174,2025-04-26 18:58:39.129755,2025-04-26 19:50:47.144905,568,5517,0
162.145.145.162,14.103.131.131,34672,18802,FIN,TCP,TLS 1.0,CNAME,PUT,Destination Unreachable,59442 54872,85,2025-04-26 19:06:28.129755,2025-04-26 19:19:07.144905,575,5036,0
147.190.89.163,169.26.131.166,6937,41872,URG,TCP,TLS 1.0,A,PUT,Echo Reply,35940 31604,5,2025-04-26 19:36:05.129755,2025-04-26 20:02:02.129755,386,5622,0
37.69.247.82,241.20.221.146,33101,3863,FIN,ICMP,TLS 1.0,TXT,PUT,Destination Unreachable,24306 49650,119,2025-04-26 19:44:32.129755,2025-04-26 20:38:30.129755,869,656,0
48.116.242.118,56.239.183.117,30133,62721,SYN,UDP,TLS 1.0,A,DELETE,Echo Reply,14681 51448,29,2025-04-26 19:19:37.129755,2025-04-26 19:53:44.129755,15,8939,0
85.41.46.95,220.85.213.200,25469,3389,RST,UDP,TLS 1.2,AAAA,PUT,Echo Request,23337 57291,184,2025-04-26 19:47:17.129755,2025-04-26 19:53:08.129755,887,1735,1
245.63.249.182,245.237.141.247,14359,48120,URG,TCP,TLS 1.2,A,HEAD,Destination Unreachable,49505 58502,141,2025-04-26 19:51:39.129755,2025-04-26 20:18:13.129755,289,2662,0
150.62.223.150,85.30.29.47,46184,525,URG,UDP,TLS 1.1,AAAA,DELETE,Destination Unreachable,21353 31034,162,2025-04-26 19:31:26.129755,2025-04-26 19:50:03.144905,471,5313,0
100.102.180.6,123.73.163.66,36135,27481,FIN,UDP,TLS 1.0,CNAME,GET,Echo Reply,4326 38730,205,2025-04-26 19:21:08.129755,2025-04-26 19:23:30.144905,162,6602,0
241.35.130.176,206.239.206.124,55576,7370,ACK,UDP,TLS 1.2,MX,DELETE,Echo Reply,16827 40757,182,2025-04-26 19:03:10.129755,2025-04-26 19:17:07.144905,722,4209,0
214.118.215.151,15.221.115.116,51533,45360,PSH,TCP,TLS 1.1,CNAME,GET,Echo Request,13714 2644,38,2025-04-26 19:19:29.129755,2025-04-26 19:32:36.129755,530,1766,0
177.108.24.21,91.35.103.202,59836,32414,ACK,UDP,TLS 1.0,A,HEAD,Echo Request,60967 1994,247,2025-04-26 19:46:06.129755,2025-04-26 19:55:36.129755,406,1268,0
64.76.197.226,3.123.82.206,61835,48178,PSH,ICMP,TLS 1.3,TXT,HEAD,Echo Reply,35989 50808,179,2025-04-26 19:18:56.129755,2025-04-26 19:43:38.129755,246,7294,0
254.252.218.212,243.15.90.214,23360,40022,SYN,UDP,TLS 1.2,MX,PUT,Destination Unreachable,35451 8318,81,2025-04-26 19:24:54.129755,2025-04-26 19:30:25.144905,586,7584,1
145.31.112.217,99.100.171.183,53145,29833,RST,UDP,TLS 1.2,TXT,GET,Destination Unreachable,54519 50706,136,2025-04-26 18:56:28.129755,2025-04-26 19:04:35.144905,199,917,0
159.170.145.237,30.241.207.192,8910,15702,PSH,TCP,TLS 1.2,A,HEAD,Destination Unreachable,27631 19269,206,2025-04-26 19:49:49.129755,2025-04-26 20:22:26.129755,398,7820,0
240.233.56.39,88.177.15.200,60902,35474,FIN,ICMP,TLS 1.2,CNAME,DELETE,Echo Reply,44524 4040,219,2025-04-26 19:49:54.129755,2025-04-26 20:12:57.129755,886,6991,0
2.231.89.206,217.95.87.186,12458,51171,RST,TCP,TLS 1.0,AAAA,HEAD,Destination Unreachable,30927 41492,185,2025-04-26 19:12:25.129755,2025-04-26 19:38:44.144905,857,6179,0
68.137.138.223,118.160.247.138,8080,3389,RST,UDP,TLS 1.3,AAAA,PUT,Echo Request,16702 26221,208,2025-04-26 18:56:11.129755,2025-04-26 18:57:39.144905,765,8197,1
5.57.243.76,20.28.230.183,2337,15394,FIN,TCP,TLS 1.3,MX,HEAD,Destination Unreachable,64174 44324,14,2025-04-26 19:52:47.129755,2025-04-26 20:51:48.129755,537,7759,0
130.15.195.26,211.193.147.29,29349,40439,SYN,UDP,TLS 1.3,CNAME,GET,Echo Request,3237 8153,149,2025-04-26 19:02:15.129755,2025-04-26 19:34:44.144905,511,6565,1
29.90.184.63,186.17.10.166,21333,27281,URG,UDP,TLS 1.0,AAAA,POST,Echo Request,33404 64073,152,2025-04-26 19:23:22.129755,2025-04-26 20:06:45.129755,324,7789,0
66.66.37.138,108.132.120.228,14573,2257,RST,UDP,TLS 1.3,TXT,PUT,Echo Reply,12503 26255,204,2025-04-26 19:54:32.129755,2025-04-26 20:10:44.129755,445,7331,0
40.115.232.111,44.27.249.211,38647,63285,SYN,TCP,TLS 1.3,MX,POST,Destination Unreachable,26774 27522,195,2025-04-26 19:39:36.129755,2025-04-26 20:27:48.129755,888,9193,0
123.36.36.143,190.5.188.190,52885,18474,ACK,ICMP,TLS 1.1,CNAME,HEAD,Echo Reply,40931 12812,45,2025-04-26 19:29:15.129755,2025-04-26 19:41:38.129755,257,365,1
50.9.45.17,160.123.37.120,60194,80,FIN,TCP,TLS 1.1,MX,PUT,Destination Unreachable,868 43391,189,2025-04-26 19:50:30.129755,2025-04-26 19:51:18.144905,480,4462,1
254.116.222.7,217.69.177.109,19395,64801,ACK,UDP,TLS 1.0,TXT,HEAD,Echo Request,16045 33281,56,2025-04-26 19:02:55.129755,2025-04-26 19:04:39.144905,426,3717,0
135.32.2.116,120.70.248.72,10674,38028,PSH,UDP,TLS 1.0,AAAA,PUT,Destination Unreachable,44810 34862,234,2025-04-26 19:31:22.129755,2025-04-26 19:37:54.144905,686,8292,0
139.210.43.206,171.197.172.23,34650,1688,ACK,TCP,TLS 1.1,TXT,PUT,Destination Unreachable,63713 35061,19,2025-04-26 19:09:50.129755,2025-04-26 19:24:09.129755,892,3312,0
56.54.175.137,73.18.164.87,80,3389,PSH,ICMP,TLS 1.0,MX,PUT,Echo Reply,62487 63791,108,2025-04-26 19:16:47.129755,2025-04-26 20:01:08.129755,9446,70236,1
235.170.195.215,254.243.48.162,63769,16475,RST,UDP,TLS 1.1,AAAA,HEAD,Echo Request,58856 12478,190,2025-04-26 19:32:38.129755,2025-04-26 20:17:11.129755,389,8354,0
242.17.234.28,26.121.58.238,26675,3727,FIN,ICMP,TLS 1.1,CNAME,POST,Echo Reply,15316 51143,199,2025-04-26 19:18:14.129755,2025-04-26 19:28:20.144905,834,8495,0
139.251.81.51,218.8.38.247,40185,54657,URG,TCP,TLS 1.2,AAAA,DELETE,Destination Unreachable,27132 40393,120,2025-04-26 19:20:06.129755,2025-04-26 19:28:17.129755,655,7724,0
232.76.31.203,72.66.50.52,25246,13380,SYN,UDP,TLS 1.2,A,GET,Destination Unreachable,44026 6597,254,2025-04-26 19:53:09.129755,2025-04-26 20:51:57.129755,294,4044,0
40.77.110.144,74.125.178.161,1350,18263,FIN,ICMP,TLS 1.0,A,HEAD,Echo Request,37369 4092,219,2025-04-26 19:53:56.129755,2025-04-26 20:19:00.129755,964,46213,1
34.172.132.104,119.152.61.139,61834,55833,SYN,ICMP,TLS 1.1,CNAME,PUT,Echo Request,16206 16608,115,2025-04-26 19:17:27.129755,2025-04-26 19:44:37.129755,332,6252,0
108.184.151.63,192.141.230.245,51610,54449,PSH,UDP,TLS 1.2,CNAME,GET,Echo Reply,31198 38550,148,2025-04-26 19:00:06.129755,2025-04-26 19:01:29.144905,143,3724,0
35.54.8.29,92.53.212.198,46296,38297,ACK,UDP,TLS 1.2,TXT,GET,Echo Reply,63959 50760,149,2025-04-26 19:53:11.129755,2025-04-26 20:15:09.129755,612,4536,0
120.200.17.82,87.113.79.138,58765,46583,ACK,TCP,TLS 1.2,A,DELETE,Echo Reply,9980 63997,177,2025-04-26 19:37:04.129755,2025-04-26 19:41:34.129755,245,5373,0
36.45.239.199,72.119.35.172,443,443,PSH,ICMP,TLS 1.3,AAAA,HEAD,Echo Reply,27035 9345,112,2025-04-26 19:32:15.129755,2025-04-26 19:59:37.129755,6440,77125,1
5.71.18.133,12.181.125.174,7099,47311,URG,UDP,TLS 1.0,TXT,PUT,Echo Reply,47652 55818,213,2025-04-26 19:52:17.129755,2025-04-26 20:01:10.129755,67,9921,0
249.117.42.89,62.58.184.33,27156,20556,URG,UDP,TLS 1.2,MX,DELETE,Destination Unreachable,6334 28896,234,2025-04-26 19:36:08.129755,2025-04-26 20:31:45.129755,424,8375,0
79.209.146.24,181.146.174.17,443,3389,URG,UDP,TLS 1.0,CNAME,HEAD,Echo Reply,14709 41592,156,2025-04-26 19:40:10.129755,2025-04-26 19:47:53.144905,43,55075,1
198.74.66.167,115.169.194.231,13828,57948,ACK,ICMP,TLS 1.0,AAAA,DELETE,Echo Request,13561 18929,157,2025-04-26 19:38:56.129755,2025-04-26 20:16:26.129755,194,6640,0
37.195.200.71,242.12.219.65,45939,14982,PSH,UDP,TLS 1.2,CNAME,GET,Echo Request,4409 28793,174,2025-04-26 19:02:25.129755,2025-04-26 19:39:05.144905,388,9282,0
255.142.186.120,200.57.45.161,59429,8080,URG,TCP,TLS 1.3,TXT,PUT,Destination Unreachable,64075 37556,65,2025-04-26 19:17:37.129755,2025-04-26 19:20:21.144905,764,87158,1
53.97.62.187,38.231.25.203,31375,14052,URG,UDP,TLS 1.3,AAAA,PUT,Echo Reply,30848 34475,47,2025-04-26 19:26:47.129755,2025-04-26 19:37:23.144905,255,2183,0
138.214.92.251,97.79.232.91,5842,52611,RST,TCP,TLS 1.3,CNAME,HEAD,Echo Reply,32015 55791,153,2025-04-26 19:53:03.129755,2025-04-26 20:33:11.129755,797,9417,0
202.42.203.40,219.51.2.21,37826,13941,SYN,UDP,TLS 1.1,MX,DELETE,Echo Reply,49797 57261,171,2025-04-26 19:51:58.129755,2025-04-26 20:32:28.129755,241,6296,0
41.211.6.141,129.108.246.227,12234,26764,PSH,UDP,TLS 1.3,AAAA,PUT,Echo Request,54463 40264,71,2025-04-26 19:26:23.129755,2025-04-26 20:00:08.129755,790,4604,0
13.1.5.33,214.160.16.191,13926,17053,PSH,TCP,TLS 1.2,MX,GET,Destination Unreachable,4953 52869,199,2025-04-26 19:42:50.129755,2025-04-26 19:43:40.144905,920,2839,0
242.4.12.19,183.142.220.239,48455,63583,URG,ICMP,TLS 1.1,TXT,DELETE,Destination Unreachable,24081 59459,189,2025-04-26 19:36:15.129755,2025-04-26 19:48:52.129755,484,2941,0
14.197.159.211,217.70.170.235,45603,11377,ACK,TCP,TLS 1.2,AAAA,DELETE,Echo Reply,59483 4543,237,2025-04-26 19:24:39.129755,2025-04-26 19:39:55.144905,555,6378,0
24.98.5.38,70.243.169.26,49165,60139,RST,TCP,TLS 1.0,CNAME,PUT,Destination Unreachable,56740 50237,119,2025-04-26 19:05:15.129755,2025-04-26 19:42:54.144905,831,9879,0
162.208.217.255,186.11.221.204,35110,16391,RST,TCP,TLS 1.1,TXT,PUT,Destination Unreachable,44740 34193,132,2025-04-26 19:45:05.129755,2025-04-26 20:11:26.129755,643,8068,0
133.95.97.220,5.48.56.183,1178,65432,URG,UDP,TLS 1.0,TXT,POST,Echo Request,52755 21416,169,2025-04-26 18:54:52.129755,2025-04-26 19:39:48.144905,677,974,0
127.31.122.240,35.70.216.142,6072,51040,URG,UDP,TLS 1.0,CNAME,HEAD,Echo Request,39515 38740,34,2025-04-26 19:06:41.129755,2025-04-26 19:32:36.144905,242,2032,0
4.97.202.231,90.65.2.171,15007,23862,FIN,ICMP,TLS 1.2,MX,PUT,Echo Request,37895 56200,49,2025-04-26 19:18:08.129755,2025-04-26 19:44:40.144905,4189,6990,1
200.125.7.82,189.244.98.137,7953,443,RST,TCP,TLS 1.2,TXT,PUT,Destination Unreachable,34566 51061,202,2025-04-26 19:54:37.129755,2025-04-26 19:58:00.129755,8471,18927,1
237.138.244.215,107.128.5.46,65169,56024,URG,ICMP,TLS 1.3,TXT,PUT,Echo Request,52977 25304,58,2025-04-26 19:48:26.129755,2025-04-26 19:54:24.144905,141,6069,0
222.175.89.29,132.95.198.100,32871,25287,FIN,ICMP,TLS 1.1,TXT,HEAD,Destination Unreachable,30973 13182,225,2025-04-26 19:18:25.129755,2025-04-26 19:27:57.144905,214,631,0
88.224.101.214,112.230.177.106,58505,43968,FIN,ICMP,TLS 1.3,AAAA,GET,Destination Unreachable,712 2102,144,2025-04-26 19:07:11.129755,2025-04-26 19:34:16.129755,416,8122,0
37.147.58.162,196.126.140.161,3389,62535,ACK,ICMP,TLS 1.3,TXT,GET,Echo Reply,13890 34819,84,2025-04-26 19:11:56.129755,2025-04-26 19:29:24.144905,8270,73641,1
140.219.140.166,157.74.203.189,30200,38912,RST,TCP,TLS 1.1,A,DELETE,Echo Reply,18934 40958,108,2025-04-26 19:29:08.129755,2025-04-26 19:43:21.144905,955,4851,0
181.135.47.63,4.245.203.117,49234,6428,SYN,UDP,TLS 1.0,AAAA,DELETE,Echo Request,20522 38660,29,2025-04-26 19:07:22.129755,2025-04-26 19:33:34.144905,158,761,0
156.220.213.122,181.42.184.143,40803,46411,RST,ICMP,TLS 1.2,CNAME,POST,Echo Reply,52875 12005,152,2025-04-26 19:36:32.129755,2025-04-26 20:26:57.129755,495,6425,0
203.88.91.44,143.231.114.183,53832,48426,ACK,ICMP,TLS 1.0,AAAA,GET,Echo Reply,31177 39495,166,2025-04-26 19:45:35.129755,2025-04-26 19:51:12.144905,63,9792,0
